EmployeeID,Department,HireDate,EndDate,EmployeeStatus
2598,Marketing,2022-06-19,2023-05-24,Inactive
2599,IT,2021-10-21,2022-10-19,Inactive
2600,Operations,2021-06-08,2023-09-21,Inactive
2601,Sales,2021-09-01,,Active
2602,Sales,2023-12-20,2023-12-29,Inactive
2603,IT,2022-11-24,2023-12-28,Inactive
2604,Sales,2023-05-17,2023-06-16,Inactive
2605,HR,2022-09-14,,Active
2606,Finance,2021-05-07,,Active
2607,Marketing,2022-03-15,,Active
2608,Marketing,2022-11-29,2023-10-07,Inactive
2609,IT,2022-11-26,2023-12-10,Inactive
2610,Sales,2022-01-17,2022-03-26,Inactive
2611,Operations,2021-09-28,2022-10-24,Inactive
2612,Operations,2023-03-20,,Active
2613,IT,2023-06-02,,Active
2614,IT,2022-12-24,,Active
2615,Marketing,2022-07-15,,Active
2616,Sales,2022-04-22,,Active
2617,IT,2022-05-30,2022-11-13,Inactive
2618,Marketing,2021-03-31,,Active
2619,IT,2022-10-02,,Active
2620,HR,2022-01-28,2023-08-29,Inactive
2621,Operations,2023-11-22,2023-11-22,Inactive
2622,HR,2021-09-22,2022-12-05,Inactive
2623,Operations,2021-03-09,,Active
2624,Sales,2021-12-25,2023-08-29,Inactive
2625,Sales,2022-10-21,2023-07-25,Inactive
2626,Finance,2023-11-08,2023-12-21,Inactive
2627,Finance,2021-07-26,,Active
2628,Operations,2023-12-23,2023-12-23,Inactive
2629,IT,2021-11-29,,Active
2630,HR,2022-05-31,2023-05-08,Inactive
2631,Sales,2022-05-30,2022-08-21,Inactive
2632,Finance,2021-12-11,2023-01-04,Inactive
2633,HR,2022-06-01,,Active
2634,Marketing,2021-05-25,,Active
2635,Operations,2023-10-25,,Active
2636,Sales,2021-06-29,,Active
2637,Operations,2023-05-14,2023-07-10,Inactive
2638,Marketing,2023-08-16,2023-10-11,Inactive
2639,HR,2021-03-08,2021-12-03,Inactive
2640,HR,2023-05-04,2023-10-19,Inactive
2641,IT,2021-12-11,,Active
2642,Finance,2023-10-27,2023-12-15,Inactive
2643,Marketing,2023-01-08,,Active
2644,Operations,2022-08-20,,Active
2645,HR,2023-08-03,,Active
2646,Operations,2022-10-17,,Active
2647,Sales,2022-06-05,2022-06-09,Inactive
2648,IT,2023-02-24,2023-03-01,Inactive
2649,Finance,2022-08-17,2023-02-24,Inactive
2650,Sales,2021-06-29,,Active
2651,IT,2022-10-21,2023-08-26,Inactive
2652,Sales,2022-11-29,2023-10-17,Inactive
2653,Operations,2023-12-15,2023-12-29,Inactive
2654,Finance,2022-06-20,,Active
2655,Marketing,2023-10-20,,Active
2656,Operations,2022-12-28,2023-10-04,Inactive
2657,Finance,2021-07-14,,Active
2658,Marketing,2022-06-08,,Active
2659,Marketing,2023-11-08,,Active
2660,IT,2023-03-17,,Active
2661,Sales,2023-09-14,,Active
2662,Finance,2022-10-29,2023-03-12,Inactive
2663,Operations,2022-10-23,,Active
2664,Operations,2021-10-19,2023-06-26,Inactive
2665,Marketing,2022-12-27,,Active
2666,IT,2022-07-26,2023-12-08,Inactive
2667,Finance,2021-05-26,2022-04-10,Inactive
2668,Marketing,2021-12-01,,Active
2669,Sales,2023-10-04,,Active
2670,IT,2022-07-10,2023-10-04,Inactive
2671,HR,2023-05-13,2023-08-30,Inactive
2672,IT,2022-02-14,2023-11-01,Inactive
2673,Operations,2022-12-23,,Active
2674,Sales,2021-07-21,2022-04-11,Inactive
2675,IT,2022-07-08,,Active
2676,Operations,2022-08-26,2023-07-06,Inactive
2677,Sales,2023-09-26,,Active
2678,Marketing,2023-03-02,2023-08-15,Inactive
2679,Marketing,2022-12-31,,Active
2680,HR,2021-06-30,,Active
2681,Marketing,2021-12-13,,Active
2682,Finance,2023-08-01,2023-11-29,Inactive
2683,Finance,2022-01-11,2023-03-17,Inactive
2684,Marketing,2022-09-11,,Active
2685,Marketing,2021-11-19,,Active
2686,Finance,2023-02-03,,Active
2687,Operations,2022-05-05,,Active
2688,Sales,2022-11-28,2023-09-27,Inactive
2689,Finance,2021-09-26,2023-12-28,Inactive
2690,IT,2023-01-04,,Active
2691,Sales,2023-04-18,2023-07-28,Inactive
2692,Operations,2021-04-29,2021-11-24,Inactive
2693,Sales,2023-08-02,,Active
2694,Sales,2022-10-31,2023-07-12,Inactive
2695,Marketing,2023-09-10,,Active
2696,Finance,2022-10-06,,Active
2697,Marketing,2023-05-25,2023-08-22,Inactive
2698,IT,2022-04-25,2023-06-02,Inactive
2699,Marketing,2022-07-10,2023-12-25,Inactive
2700,Sales,2022-07-26,2022-09-23,Inactive
2701,Sales,2023-01-16,,Active
2702,IT,2021-07-11,,Active
2703,Marketing,2022-02-19,,Active
2704,Marketing,2022-04-15,,Active
2705,Finance,2022-07-13,,Active
2706,Sales,2022-06-18,2023-03-19,Inactive
2707,Sales,2023-09-24,2023-12-27,Inactive
2708,IT,2022-06-12,2022-06-15,Inactive
2709,Sales,2021-09-12,2022-04-13,Inactive
2710,IT,2023-11-21,2023-12-23,Inactive
2711,Operations,2021-09-11,,Active
2712,Marketing,2021-01-28,2022-01-10,Inactive
2713,IT,2022-12-29,2023-11-15,Inactive
2714,Operations,2022-12-06,2023-06-05,Inactive
2715,Operations,2022-03-13,2023-08-25,Inactive
2716,Operations,2021-06-20,2022-07-26,Inactive
2717,HR,2023-08-13,2023-09-28,Inactive
2718,HR,2021-03-28,,Active
2719,Finance,2023-07-13,2023-12-04,Inactive
2720,Finance,2021-03-16,,Active
2721,IT,2021-08-24,2022-02-25,Inactive
2722,Marketing,2023-06-22,2023-12-21,Inactive
2723,HR,2023-06-21,2023-08-22,Inactive
2724,Finance,2022-08-22,2023-04-17,Inactive
2725,Operations,2022-02-21,2022-08-04,Inactive
2726,Sales,2023-06-01,2023-06-09,Inactive
2727,Finance,2022-02-26,2023-01-22,Inactive
2728,Finance,2023-01-07,2023-05-15,Inactive
2729,Operations,2023-05-07,2023-12-12,Inactive
2730,Finance,2023-11-08,,Active
2731,Operations,2022-09-09,,Active
2732,Finance,2021-03-06,,Active
2733,Operations,2021-05-04,,Active
2734,Operations,2023-05-07,2023-11-08,Inactive
2735,Operations,2022-01-19,2022-07-27,Inactive
2736,Marketing,2023-05-15,2023-05-31,Inactive
2737,Finance,2022-06-19,2023-05-09,Inactive
2738,HR,2022-06-04,2023-02-18,Inactive
2739,HR,2021-09-19,2023-04-13,Inactive
2740,Operations,2023-08-10,,Active
2741,Operations,2023-03-05,,Active
2742,Marketing,2023-06-01,,Active
2743,Marketing,2023-11-22,,Active
2744,IT,2022-11-06,2023-12-12,Inactive
2745,Finance,2022-07-08,2022-11-29,Inactive
2746,IT,2022-07-20,,Active
2747,Operations,2021-04-14,2022-03-10,Inactive
2748,Marketing,2022-01-07,,Active
2749,HR,2022-05-20,2022-10-20,Inactive
2750,HR,2022-12-25,2023-07-19,Inactive
2751,Marketing,2021-09-15,,Active
2752,Sales,2023-07-28,,Active
2753,IT,2021-11-28,,Active
2754,Marketing,2022-07-20,2022-08-23,Inactive
2755,HR,2023-12-23,,Active
2756,HR,2023-10-13,2023-12-04,Inactive
2757,Marketing,2023-03-08,2023-05-06,Inactive
2758,Operations,2021-09-22,2022-11-03,Inactive
2759,IT,2023-06-30,,Active
2760,Marketing,2021-01-15,,Active
2761,Sales,2021-04-03,2022-10-24,Inactive
2762,IT,2022-06-11,,Active
2763,HR,2022-10-23,2023-11-03,Inactive
2764,IT,2022-03-16,,Active
2765,HR,2023-06-20,2023-08-17,Inactive
2766,Marketing,2021-04-08,2023-10-27,Inactive
2767,IT,2022-02-26,2022-03-01,Inactive
2768,Operations,2021-01-13,,Active
2769,Operations,2023-06-13,,Active
2770,Sales,2021-08-26,2023-06-27,Inactive
2771,Finance,2022-07-07,,Active
2772,Sales,2023-02-01,,Active
2773,Operations,2022-07-27,,Active
2774,IT,2021-03-25,2023-04-23,Inactive
2775,Marketing,2021-05-14,2021-11-04,Inactive
2776,Finance,2022-01-09,2023-08-22,Inactive
2777,Operations,2023-02-16,2023-04-20,Inactive
2778,Marketing,2023-01-16,2023-03-31,Inactive
2779,Marketing,2022-12-17,2023-08-19,Inactive
2780,Sales,2021-11-17,,Active
2781,Operations,2023-09-17,2023-11-09,Inactive
2782,HR,2023-03-13,2023-08-25,Inactive
2783,IT,2022-08-20,,Active
2784,Operations,2022-07-02,,Active
2785,Finance,2021-01-02,2023-11-01,Inactive
2786,Operations,2022-12-29,,Active
2787,Finance,2023-08-04,,Active
2788,Marketing,2021-06-09,,Active
2789,Operations,2021-07-12,2022-02-04,Inactive
2790,HR,2023-12-14,,Active
2791,Marketing,2021-06-22,,Active
2792,Finance,2023-01-04,,Active
2793,HR,2023-01-07,,Active
2794,Finance,2022-02-25,2022-08-03,Inactive
2795,Sales,2023-08-21,,Active
2796,HR,2022-06-11,2023-12-28,Inactive
2797,Finance,2021-10-11,2022-10-21,Inactive
2798,Sales,2021-11-20,,Active
2799,HR,2021-09-18,2021-09-22,Inactive
2800,Operations,2022-04-03,,Active
2801,Operations,2023-08-25,,Active
2802,Finance,2021-05-09,,Active
2803,Marketing,2022-08-29,2023-11-03,Inactive
2804,Marketing,2021-06-09,2021-07-24,Inactive
2805,Operations,2021-03-12,,Active
2806,Marketing,2023-08-27,,Active
2807,HR,2021-01-20,2023-04-03,Inactive
2808,Finance,2023-05-05,2023-05-27,Inactive
2809,Marketing,2023-08-21,2023-12-03,Inactive
2810,HR,2023-05-06,,Active
2811,HR,2023-08-01,2023-10-13,Inactive
2812,HR,2021-03-28,2022-06-11,Inactive
2813,IT,2023-08-12,2023-08-25,Inactive
2814,IT,2022-08-03,2022-08-29,Inactive
2815,Finance,2021-06-28,2022-10-03,Inactive
2816,HR,2022-12-20,,Active
2817,Operations,2022-01-18,,Active
2818,Operations,2021-12-07,,Active
2819,Sales,2023-02-08,,Active
2820,IT,2021-03-06,2023-12-01,Inactive
2821,HR,2023-09-26,,Active
2822,Marketing,2022-01-26,,Active
2823,Marketing,2021-09-23,,Active
2824,Operations,2022-01-06,,Active
2825,Sales,2022-05-25,,Active
2826,Finance,2023-09-09,,Active
2827,HR,2021-12-15,2022-04-23,Inactive
2828,HR,2021-12-06,,Active
2829,HR,2021-06-08,,Active
2830,Marketing,2022-06-28,,Active
2831,Operations,2023-04-12,2023-06-28,Inactive
2832,Finance,2021-08-04,,Active
2833,Operations,2021-08-19,2022-08-22,Inactive
2834,IT,2021-06-07,,Active
2835,Marketing,2023-03-17,,Active
2836,Finance,2022-05-11,2023-04-24,Inactive
2837,Operations,2021-06-23,2022-07-30,Inactive
2838,HR,2021-07-03,2022-04-19,Inactive
2839,Finance,2022-07-29,2023-11-15,Inactive
2840,Operations,2021-12-13,2023-05-10,Inactive
2841,HR,2021-06-23,2022-08-11,Inactive
2842,Finance,2023-02-27,2023-08-23,Inactive
2843,Marketing,2023-06-24,,Active
2844,Marketing,2022-08-10,2022-12-28,Inactive
2845,HR,2023-11-01,2023-11-16,Inactive
2846,Marketing,2023-06-09,2023-12-16,Inactive
2847,HR,2023-10-25,2023-12-04,Inactive
2848,Finance,2021-10-06,,Active
2849,Marketing,2022-05-31,,Active
2850,IT,2023-07-09,2023-11-15,Inactive
2851,Finance,2021-01-18,,Active
2852,Finance,2022-03-20,2023-12-06,Inactive
2853,Operations,2022-06-10,2023-09-28,Inactive
2854,IT,2022-11-22,2023-08-14,Inactive
2855,Sales,2022-10-26,2023-08-13,Inactive
2856,HR,2023-05-24,,Active
2857,Finance,2021-05-24,,Active
2858,Marketing,2022-04-30,2022-12-09,Inactive
2859,Finance,2022-01-02,2023-05-28,Inactive
2860,IT,2022-03-19,2022-07-20,Inactive
2861,Marketing,2023-10-20,2023-11-25,Inactive
2862,Finance,2022-11-02,,Active
2863,Operations,2023-05-18,2023-06-29,Inactive
2864,IT,2021-03-18,2022-06-19,Inactive
2865,Marketing,2021-04-18,,Active
2866,Finance,2023-11-07,2023-12-11,Inactive
2867,HR,2022-10-11,2023-02-27,Inactive
2868,Sales,2022-08-29,,Active
2869,Finance,2022-01-20,2022-02-14,Inactive
2870,HR,2021-10-04,,Active
2871,Marketing,2021-09-05,2022-11-05,Inactive
2872,IT,2021-12-23,,Active
2873,Marketing,2023-04-28,2023-08-31,Inactive
2874,Marketing,2023-03-07,2023-06-14,Inactive
2875,Marketing,2021-12-17,2023-03-01,Inactive
2876,Sales,2021-08-10,,Active
2877,IT,2021-02-07,2022-03-15,Inactive
2878,Sales,2021-07-17,2022-08-06,Inactive
2879,HR,2023-09-16,,Active
2880,Sales,2023-05-01,,Active
2881,Marketing,2023-10-27,2023-12-18,Inactive
2882,Finance,2021-03-27,2022-12-09,Inactive
2883,Finance,2021-10-18,,Active
2884,HR,2023-12-10,,Active
2885,HR,2021-09-28,,Active
2886,Sales,2021-10-11,2021-12-13,Inactive
2887,IT,2022-12-29,,Active
2888,Finance,2021-12-19,,Active
2889,Marketing,2021-09-04,,Active
2890,Finance,2023-04-19,,Active
2891,Sales,2022-08-12,2023-07-23,Inactive
2892,HR,2023-07-13,,Active
2893,Operations,2021-10-14,2022-01-03,Inactive
2894,HR,2021-03-04,2022-02-19,Inactive
2895,IT,2023-07-02,,Active
2896,Marketing,2023-04-06,,Active
2897,Marketing,2021-10-30,2023-06-21,Inactive
2898,IT,2021-01-18,2021-07-02,Inactive
2899,Marketing,2023-04-15,,Active
2900,IT,2021-10-31,,Active
2901,IT,2021-03-28,2022-07-10,Inactive
2902,Operations,2022-10-06,2023-09-06,Inactive
2903,Marketing,2021-02-12,,Active
2904,Marketing,2023-12-08,2023-12-21,Inactive
2905,IT,2021-06-17,,Active
2906,Operations,2023-04-14,,Active
2907,Finance,2023-09-28,,Active
2908,Operations,2021-04-22,,Active
2909,Marketing,2022-03-03,2022-03-17,Inactive
2910,Operations,2022-08-28,,Active
2911,Sales,2021-04-02,2022-09-03,Inactive
2912,Operations,2023-12-13,,Active
2913,Sales,2021-01-13,2023-04-10,Inactive
2914,Finance,2022-08-17,2023-01-05,Inactive
2915,Finance,2021-09-12,2022-10-11,Inactive
2916,Finance,2022-02-27,2023-08-21,Inactive
2917,Sales,2023-07-30,,Active
2918,HR,2023-04-18,,Active
2919,HR,2023-05-18,2023-09-23,Inactive
2920,Sales,2022-02-03,2023-07-16,Inactive
2921,HR,2023-01-07,,Active
2922,Finance,2022-11-24,,Active
2923,Operations,2022-04-18,2023-04-17,Inactive
2924,Operations,2021-02-17,2022-08-28,Inactive
2925,HR,2023-12-03,,Active
2926,Sales,2021-09-16,,Active
2927,HR,2023-12-28,2023-12-29,Inactive
2928,Finance,2023-02-03,,Active
2929,HR,2021-01-24,2022-10-20,Inactive
2930,Operations,2023-09-30,2023-12-15,Inactive
2931,Marketing,2022-11-24,,Active
2932,Sales,2023-10-11,,Active
2933,IT,2023-08-05,2023-12-12,Inactive
2934,Finance,2021-08-17,2023-11-08,Inactive
2935,Sales,2022-07-02,,Active
2936,IT,2021-03-02,,Active
2937,Finance,2022-10-10,2023-07-25,Inactive
2938,IT,2021-04-30,2023-07-05,Inactive
2939,Sales,2022-03-16,,Active
2940,Finance,2022-12-16,2023-01-11,Inactive
2941,Finance,2021-04-28,,Active
2942,Sales,2023-04-12,,Active
2943,HR,2022-03-03,2023-11-09,Inactive
2944,HR,2021-08-20,,Active
2945,IT,2023-04-16,2023-10-08,Inactive
2946,Finance,2021-05-20,,Active
2947,Operations,2021-01-07,2023-07-24,Inactive
2948,IT,2023-06-28,,Active
2949,Sales,2022-04-14,,Active
2950,IT,2023-05-08,,Active
2951,Sales,2021-09-11,,Active
2952,Marketing,2022-12-03,,Active
2953,IT,2022-02-09,2023-12-20,Inactive
2954,Operations,2023-01-10,2023-11-13,Inactive
2955,Operations,2023-05-10,,Active
2956,Finance,2021-03-04,2023-07-10,Inactive
2957,Sales,2021-10-14,2022-08-29,Inactive
2958,Operations,2021-03-17,,Active
2959,HR,2022-12-26,2023-09-07,Inactive
2960,HR,2023-06-13,,Active
2961,Finance,2021-07-12,,Active
2962,Finance,2022-12-22,,Active
2963,Finance,2021-10-22,2022-04-07,Inactive
2964,Finance,2021-10-23,2022-10-17,Inactive
2965,Marketing,2021-04-12,2022-08-20,Inactive
2966,Sales,2023-04-01,,Active
2967,Sales,2023-02-04,,Active
2968,Sales,2021-12-13,2022-05-17,Inactive
2969,Sales,2022-02-23,2023-12-21,Inactive
2970,Marketing,2023-11-29,,Active
2971,HR,2023-12-31,,Active
2972,Finance,2021-06-08,2023-10-27,Inactive
2973,Sales,2023-05-16,2023-07-04,Inactive
2974,Finance,2022-09-16,,Active
2975,Finance,2021-10-29,2022-12-30,Inactive
2976,Marketing,2021-10-03,,Active
2977,HR,2021-03-21,,Active
2978,Finance,2021-12-29,,Active
2979,IT,2021-12-24,2023-03-05,Inactive
2980,Operations,2023-10-07,2023-11-02,Inactive
2981,Finance,2022-09-10,,Active
2982,Operations,2023-10-20,,Active
2983,Operations,2022-10-08,,Active
2984,Finance,2023-07-23,2023-08-04,Inactive
2985,Operations,2022-03-18,2023-06-13,Inactive
2986,Finance,2022-01-23,2023-10-25,Inactive
2987,Sales,2022-07-14,,Active
2988,Sales,2022-08-03,2023-12-19,Inactive
2989,Finance,2021-05-08,2023-07-27,Inactive
2990,HR,2021-06-15,,Active
2991,Operations,2021-01-27,,Active
2992,Operations,2022-06-16,2023-06-15,Inactive
2993,Finance,2021-12-11,2022-12-16,Inactive
2994,Marketing,2021-10-18,,Active
2995,Finance,2023-05-24,,Active
2996,IT,2022-01-03,2022-01-23,Inactive
2997,IT,2021-05-20,,Active
2998,Marketing,2023-05-13,,Active
2999,Sales,2023-07-07,2023-11-15,Inactive
3000,Marketing,2021-10-19,,Active
