CompanyID,Department,Year,Quarter,Revenue,Expenses,Profit,ProfitMargin,EmployeeCount,EmployeeTurnoverRate,AverageSalary,CustomerSatisfaction,NetPromoterScore,MarketSharePercentage,ProductivityScore,RevenuePerEmployee,TrainingHoursPerEmployee,NewCustomers,CustomerRetentionRate,OperatingCostRatio
9,Operations,2022,Q1,478355,214164,376731,0.49,26,0.19,76189,5.4,14,44.29,74.2,45079.12,38.4,331,0.61,0.65
62,Operations,2023,Q3,942793,139407,241352,0.47,62,0.16,114826,8.0,-12,29.59,82.1,22574.97,5.0,130,0.61,0.99
37,Operations,2021,Q1,947883,256329,344123,0.43,61,0.17,103477,5.9,13,30.28,77.4,8461.87,33.4,413,0.85,0.84
97,Sales,2021,Q1,399840,547165,88860,0.12,23,0.08,75489,5.7,53,5.31,88.6,15364.52,27.3,358,0.73,0.65
51,IT,2023,Q3,574857,636801,162215,0.27,38,0.15,67284,5.0,-38,49.14,70.6,18947.43,26.2,112,0.68,0.62
44,Sales,2021,Q4,726683,887529,277064,0.15,17,0.1,64698,9.7,17,41.28,78.0,39634.08,42.3,316,0.78,0.82
24,Finance,2023,Q4,933160,719764,92911,0.23,10,0.05,83660,9.1,19,6.65,95.8,6001.5,8.6,82,0.69,0.64
79,Finance,2021,Q1,417545,513238,310140,0.08,38,0.03,59637,5.4,24,12.93,90.2,26521.23,22.0,346,0.74,0.59
59,Sales,2022,Q1,297298,609486,414964,0.22,45,0.08,88024,8.0,-50,41.95,66.7,23346.16,25.1,89,0.85,0.82
32,Operations,2023,Q3,649391,275295,366215,0.49,60,0.04,100405,6.2,47,8.91,95.5,48578.02,10.6,223,0.64,0.86
96,IT,2022,Q3,527479,886429,484467,0.17,46,0.2,101305,6.3,53,47.38,83.6,13103.38,8.9,309,0.94,0.62
88,Sales,2022,Q4,882065,838611,57252,0.4,78,0.02,73556,9.4,65,50.0,87.2,33254.18,13.1,273,0.61,0.77
52,Sales,2023,Q2,569837,52019,394878,0.25,62,0.09,109561,5.6,86,44.89,71.8,14098.86,15.8,272,0.88,0.83
62,Sales,2022,Q1,412188,655743,466395,0.24,61,0.1,112277,8.0,62,38.25,77.7,29678.99,48.5,316,0.85,0.97
58,HR,2023,Q2,682018,790599,409666,0.48,97,0.07,43654,7.0,52,26.93,92.3,29977.85,26.4,204,0.7,0.9
52,Finance,2022,Q2,125825,199776,62756,0.5,92,0.12,80428,6.0,-14,8.71,73.2,8390.6,28.0,313,0.64,0.71
12,Operations,2023,Q3,831616,199102,322379,0.3,21,0.04,78036,7.3,55,37.87,66.6,25540.31,36.8,198,0.9,0.92
39,Marketing,2023,Q1,597393,439027,362690,0.37,61,0.16,84549,9.7,57,22.86,75.1,25752.02,35.8,274,0.84,0.72
2,Operations,2021,Q1,137271,53420,403236,0.12,10,0.07,105355,8.9,-30,30.66,62.8,19361.15,27.6,432,0.7,0.57
3,Marketing,2023,Q3,177256,896307,397946,0.18,16,0.12,102119,5.7,97,18.2,88.7,17472.13,20.3,176,0.61,0.67
56,HR,2023,Q2,539948,228725,221325,0.49,26,0.15,86257,9.2,78,15.9,65.9,15093.41,19.9,54,0.93,0.9
81,Sales,2022,Q3,166433,591028,380565,0.31,52,0.18,55987,9.7,-23,19.59,71.4,5267.35,7.6,495,0.74,0.98
59,HR,2023,Q4,837990,377407,412880,0.29,80,0.17,60810,6.4,57,41.62,95.2,5081.73,45.5,337,0.66,0.99
2,HR,2021,Q1,201999,680077,338779,0.39,26,0.13,60311,6.7,-42,24.19,81.6,31540.42,39.6,394,0.92,0.82
2,IT,2022,Q4,856350,593753,295369,0.08,68,0.08,94478,5.6,-19,19.03,72.9,18115.88,33.1,107,0.73,0.74
92,Finance,2022,Q3,647860,494648,209245,0.31,12,0.11,74920,6.7,15,24.48,81.9,12554.99,22.8,121,0.76,0.58
54,Marketing,2021,Q1,662834,578419,379029,0.28,38,0.16,48738,8.4,49,6.45,68.7,35813.08,31.2,204,0.84,0.55
87,Sales,2022,Q4,940597,584940,95333,0.43,31,0.18,113424,6.4,-30,45.08,61.0,28800.71,26.8,331,0.89,0.76
96,Marketing,2022,Q4,950122,508189,181297,0.12,47,0.03,102232,5.0,31,29.83,84.1,46173.12,17.3,217,0.64,0.86
97,Operations,2022,Q2,546880,792403,282951,0.48,63,0.08,45474,6.7,-27,9.72,88.6,42395.76,18.4,78,0.91,0.66
1,Marketing,2022,Q1,575551,359815,486490,0.09,59,0.16,99026,7.3,60,17.98,95.2,37702.81,44.4,131,0.93,0.84
19,Operations,2021,Q4,830559,295289,16402,0.13,78,0.09,106024,7.8,41,49.26,90.9,10696.19,33.6,312,0.69,0.79
2,Finance,2021,Q4,621727,139342,14521,0.32,39,0.07,90974,8.4,-39,31.69,97.1,34973.99,5.1,155,0.77,0.97
53,Operations,2022,Q2,136948,331315,204237,0.35,32,0.09,64144,5.3,88,18.11,99.4,36226.69,19.7,326,0.9,0.6
44,Marketing,2022,Q4,913439,267201,260885,0.16,94,0.12,45622,7.3,-28,24.19,89.8,39349.97,20.3,401,0.77,0.8
90,Marketing,2021,Q4,725107,309820,386837,0.1,99,0.2,92273,6.3,41,16.63,94.7,16840.97,36.8,59,0.77,0.71
32,Operations,2021,Q4,453351,236764,18382,0.45,56,0.1,79214,9.7,72,6.43,86.9,33813.39,36.5,111,0.82,0.63
70,HR,2021,Q2,584137,108541,383140,0.16,30,0.05,97993,6.8,-17,42.89,66.8,32822.53,25.9,273,0.87,0.68
32,Finance,2022,Q4,963204,59470,25065,0.32,29,0.04,65223,5.5,74,18.16,67.3,22338.95,47.8,185,0.83,0.65
68,IT,2022,Q4,646312,766704,357614,0.33,32,0.02,61865,5.2,6,42.73,64.4,34857.81,44.3,273,0.82,0.76
55,Sales,2023,Q1,867768,618596,24425,0.24,77,0.12,114108,6.3,-48,26.54,97.7,8901.3,44.0,163,0.73,0.78
75,Marketing,2021,Q1,707200,185669,285255,0.31,30,0.11,103649,5.9,-45,13.23,86.9,33957.73,20.7,309,0.82,0.93
56,Sales,2022,Q2,879521,677128,181871,0.29,30,0.05,83026,8.2,-3,41.08,91.6,32270.7,24.4,206,0.64,0.89
17,IT,2021,Q3,333746,211860,63257,0.47,10,0.14,99207,9.2,51,21.97,73.2,14478.1,23.9,445,0.74,0.65
38,Sales,2022,Q1,511373,99477,396134,0.14,24,0.15,66866,6.6,69,36.85,78.4,41819.61,24.8,278,0.67,0.97
24,IT,2021,Q2,885427,682549,202249,0.37,26,0.06,52416,7.9,-38,42.68,61.6,44348.63,45.0,149,0.79,0.93
69,Operations,2022,Q4,971913,676754,399957,0.16,60,0.08,65775,8.7,-15,48.33,95.6,14471.78,16.2,304,0.69,0.81
98,HR,2023,Q4,595336,345215,353190,0.23,72,0.2,69080,7.0,19,8.86,94.1,8418.25,41.1,228,0.78,0.51
70,Marketing,2023,Q2,450697,513819,309995,0.35,23,0.08,110423,5.3,-18,5.38,91.4,32160.9,28.1,324,0.87,0.6
86,IT,2021,Q4,757116,505139,18816,0.18,68,0.15,59374,6.1,54,29.68,62.3,26596.29,16.2,278,0.75,0.89
11,Sales,2022,Q4,331749,120560,481069,0.19,92,0.1,98451,9.4,6,16.89,67.0,24241.74,28.7,416,0.68,0.73
16,Marketing,2022,Q3,726776,829680,12175,0.39,59,0.16,92599,9.1,4,26.11,73.4,39245.37,13.8,80,0.68,0.56
97,HR,2021,Q4,721029,835566,283485,0.08,43,0.16,55684,5.4,56,8.27,70.5,48634.82,9.9,157,0.92,0.7
73,Operations,2022,Q1,813411,500708,336052,0.26,15,0.14,64002,6.1,90,27.57,93.5,26494.87,42.7,331,0.87,0.61
59,Marketing,2021,Q4,331773,474986,166726,0.5,58,0.17,62972,8.8,0,10.62,67.8,5276.98,36.5,158,0.61,0.95
70,IT,2022,Q2,440354,388906,464111,0.5,15,0.19,106153,7.4,41,42.74,81.3,31832.02,14.2,439,0.93,0.94
80,HR,2021,Q3,274166,216471,69696,0.08,78,0.12,86404,8.8,2,39.18,82.9,34428.46,47.4,78,0.64,0.69
93,Sales,2022,Q4,602066,564295,198961,0.15,16,0.06,46309,6.1,-15,8.33,77.0,42260.82,6.1,66,0.83,0.57
3,HR,2021,Q2,843249,294413,228216,0.17,86,0.09,108326,9.8,82,42.64,69.6,13973.31,20.0,453,0.79,0.68
20,HR,2022,Q1,497751,238511,355259,0.47,60,0.15,47826,8.9,68,19.62,98.4,28594.74,6.0,219,0.62,0.56
59,Finance,2023,Q4,549251,576657,302338,0.45,10,0.13,52134,6.0,-26,20.88,76.5,25120.92,11.4,415,0.7,0.65
36,HR,2022,Q3,616031,422107,438053,0.45,22,0.04,59693,7.8,30,13.09,89.1,34899.82,13.1,224,0.87,0.89
19,HR,2021,Q4,147367,278629,472110,0.22,52,0.02,44054,5.6,-14,42.59,67.4,7877.44,41.5,123,0.71,0.65
90,Marketing,2023,Q2,862832,836960,94358,0.12,36,0.14,56090,6.8,-32,23.21,92.9,44780.58,49.7,289,0.77,0.77
67,Sales,2022,Q3,553028,158806,182648,0.43,80,0.06,55569,8.3,-16,7.2,68.6,28002.08,44.0,145,0.84,0.56
19,Marketing,2023,Q4,684172,211386,374692,0.37,12,0.1,72227,6.7,56,48.48,87.0,44467.05,33.6,51,0.63,0.67
20,Marketing,2022,Q1,559384,677267,160799,0.33,67,0.15,46508,8.3,3,16.51,80.3,20310.67,37.5,251,0.89,0.52
96,IT,2023,Q3,768640,856180,44579,0.49,98,0.12,56608,6.2,-45,47.13,65.9,34408.5,28.5,86,0.61,0.77
71,Marketing,2021,Q1,507962,85109,106554,0.34,26,0.03,115969,8.6,78,18.56,61.0,48052.63,24.0,140,0.69,0.67
52,Finance,2022,Q2,464716,588207,157627,0.05,54,0.05,64520,6.8,-17,42.41,97.2,47452.06,36.1,282,0.87,0.94
33,Finance,2022,Q4,677539,359642,325438,0.42,87,0.05,117424,9.0,5,34.89,65.0,47484.62,48.8,196,0.92,0.7
40,IT,2021,Q1,184821,367952,59777,0.18,67,0.06,70932,5.7,46,43.76,88.2,6932.61,6.3,346,0.87,0.78
39,Operations,2023,Q2,707871,786152,409122,0.35,65,0.12,59734,6.8,-25,48.93,86.1,23135.72,19.1,449,0.68,0.99
82,Sales,2021,Q4,344697,644729,50751,0.47,63,0.11,109363,7.3,40,44.22,73.7,7735.16,19.9,302,0.95,0.82
1,Sales,2021,Q2,110207,425987,210671,0.11,96,0.05,90555,7.1,-13,23.16,67.4,18926.47,23.6,420,0.74,0.75
11,Marketing,2023,Q1,826487,556775,118750,0.1,97,0.02,56257,7.2,8,41.65,67.1,12856.01,33.2,261,0.73,0.55
92,Marketing,2021,Q2,127757,386564,84180,0.1,38,0.04,72194,7.2,76,37.02,83.4,32906.18,28.1,493,0.9,0.91
57,Operations,2022,Q3,554623,472122,248986,0.3,63,0.2,56793,9.9,-27,7.77,81.9,40133.58,5.8,490,0.62,0.82
89,Marketing,2022,Q4,775616,419591,214750,0.17,36,0.1,74684,6.0,60,46.84,95.0,28100.61,23.5,113,0.79,0.55
50,Sales,2022,Q2,920254,514702,303788,0.32,54,0.17,93219,8.8,-30,25.97,85.6,40796.29,32.9,54,0.94,0.62
23,HR,2021,Q1,362070,116896,43521,0.37,96,0.17,42859,7.8,9,11.05,92.8,5576.6,27.7,195,0.64,0.77
31,Finance,2022,Q4,141340,153431,21564,0.14,40,0.11,79840,7.1,39,24.14,61.3,41921.44,44.2,121,0.79,0.52
94,HR,2022,Q3,342955,465162,115155,0.34,45,0.14,99327,8.2,97,32.14,86.8,13026.21,22.9,446,0.65,0.86
42,HR,2022,Q4,929783,621308,473856,0.17,90,0.05,74819,9.3,-45,30.78,69.3,25742.12,5.6,154,0.91,0.61
99,Sales,2022,Q3,992743,255338,430515,0.27,70,0.14,113750,7.3,-41,30.87,70.1,24916.35,17.8,379,0.81,0.74
7,HR,2022,Q4,699608,566915,451174,0.46,46,0.06,81704,9.3,89,16.51,88.8,44292.0,11.1,85,0.68,0.62
16,Operations,2022,Q2,464709,858593,197150,0.43,76,0.17,106137,5.5,46,33.47,91.7,48469.06,16.3,196,0.71,0.74
90,IT,2021,Q2,528373,77738,416637,0.09,45,0.03,100379,8.3,99,45.83,74.9,16480.44,21.3,464,0.78,0.59
60,Marketing,2022,Q1,382081,709285,360891,0.24,14,0.16,64318,6.7,29,22.49,91.6,8033.59,35.4,305,0.85,0.8
2,IT,2022,Q3,373363,451679,283346,0.17,55,0.03,103956,6.9,-34,33.38,77.7,34273.48,19.6,277,0.77,0.96
1,Finance,2023,Q1,109399,107153,381551,0.05,88,0.18,45274,7.9,87,15.98,94.3,27627.83,44.8,398,0.67,0.9
48,Marketing,2021,Q2,751021,788308,445401,0.4,61,0.07,58226,7.4,89,7.17,61.0,30456.73,18.5,414,0.85,0.62
12,HR,2021,Q3,854208,111009,144757,0.34,58,0.13,83634,6.9,32,31.36,63.3,7082.16,11.2,328,0.64,0.75
69,Finance,2021,Q1,906479,534469,100197,0.17,15,0.1,104501,6.5,-11,7.14,91.1,39888.94,12.6,465,0.88,0.71
37,Marketing,2021,Q1,331615,746912,52637,0.38,19,0.08,59046,8.1,23,37.56,85.0,15455.9,47.1,162,0.74,0.98
32,Operations,2022,Q1,709981,368415,159438,0.3,32,0.13,114210,7.5,23,35.17,82.4,20072.16,25.5,60,0.83,0.9
9,Operations,2022,Q1,725219,846229,34276,0.24,26,0.19,61910,6.6,-1,21.62,84.6,15275.92,23.1,243,0.72,0.55
99,Operations,2023,Q1,800251,398274,353090,0.05,93,0.02,51503,6.0,-41,23.51,97.2,47567.51,8.1,273,0.83,0.58
19,Operations,2023,Q3,237852,121942,451455,0.08,53,0.18,88392,8.9,52,46.3,86.2,12592.48,38.0,299,0.91,0.85
48,HR,2021,Q1,389194,168065,347358,0.45,50,0.13,101472,9.0,43,5.59,85.9,37954.36,36.3,438,0.85,0.58
80,IT,2023,Q3,697839,326109,165647,0.46,24,0.16,110904,6.1,81,30.35,90.4,16058.63,21.9,298,0.83,0.98
3,Marketing,2023,Q1,430810,325877,444617,0.3,53,0.08,85335,6.3,78,46.55,94.7,24121.38,36.1,400,0.87,1.0
20,HR,2021,Q2,848979,496439,313374,0.43,67,0.1,62487,6.2,-8,46.13,70.5,49822.78,21.5,318,0.78,0.89
24,Operations,2021,Q2,706304,439326,220496,0.31,95,0.18,76593,9.4,32,31.31,84.7,9525.95,8.3,391,0.68,0.51
54,IT,2023,Q1,737423,569790,485479,0.12,59,0.09,115927,8.9,82,22.16,83.4,44661.17,38.2,497,0.89,0.74
33,Finance,2022,Q4,153010,732286,396230,0.11,61,0.11,49874,5.4,53,9.45,65.4,47572.25,48.4,340,0.83,0.7
24,Finance,2023,Q2,332084,734143,139526,0.19,79,0.01,94822,9.2,-17,12.82,80.8,36420.23,34.2,132,0.71,0.9
75,Finance,2023,Q3,662453,657648,471833,0.45,77,0.04,93948,5.2,-27,35.59,62.8,5448.3,17.4,78,0.7,0.64
72,Operations,2022,Q1,373672,217466,164093,0.41,72,0.13,43608,6.3,91,5.75,67.4,41935.94,17.1,456,0.77,0.69
36,Finance,2022,Q3,280680,420522,412665,0.44,67,0.15,94501,9.6,-10,44.76,96.5,44702.24,46.8,388,0.67,0.55
38,Sales,2021,Q4,499130,770156,418873,0.45,32,0.12,93912,9.3,-38,31.46,64.8,49142.04,18.6,129,0.91,0.67
84,Marketing,2021,Q1,661424,340431,307203,0.14,53,0.04,67546,8.9,81,7.03,83.2,42769.21,39.6,144,0.88,0.99
99,Marketing,2023,Q2,448152,132104,11532,0.16,92,0.09,108203,7.3,-23,15.79,72.9,25051.41,33.9,449,0.71,0.97
89,Operations,2022,Q3,636364,735796,112666,0.1,53,0.08,102496,6.6,32,31.74,82.2,35989.24,31.7,459,0.62,0.88
99,Sales,2021,Q2,780143,399060,191877,0.4,61,0.1,95186,9.4,78,6.6,69.4,26830.78,13.1,308,0.62,0.95
25,HR,2023,Q2,802076,795692,91551,0.45,76,0.18,82346,8.3,56,40.1,77.8,20885.83,6.5,171,0.7,0.61
93,HR,2022,Q1,674586,516783,178828,0.23,37,0.16,45230,6.5,-38,46.4,94.7,33189.19,27.0,173,0.65,0.81
18,Finance,2023,Q3,940736,530699,81880,0.33,76,0.03,65720,7.3,63,48.25,75.0,39642.46,49.5,72,0.91,0.75
82,IT,2021,Q4,965792,839620,116734,0.12,87,0.18,83023,9.4,55,38.01,74.1,33615.54,13.8,490,0.75,0.71
66,HR,2021,Q2,169835,665493,386141,0.47,27,0.1,77602,9.5,-46,43.56,77.8,42196.03,29.2,442,0.72,0.66
54,IT,2022,Q1,622757,282321,215714,0.44,36,0.15,107082,8.3,46,32.48,64.0,12936.87,35.2,484,0.68,0.93
35,Marketing,2023,Q1,736712,187837,437422,0.49,60,0.04,55050,8.7,-37,25.63,75.5,21816.25,26.8,265,0.89,0.74
80,IT,2022,Q4,763478,494842,324312,0.41,69,0.14,91315,5.2,29,37.09,60.3,19066.36,27.8,338,0.88,0.86
61,Marketing,2021,Q1,354394,794067,123123,0.45,83,0.05,92164,8.0,69,15.09,80.1,13735.72,34.8,141,0.73,0.85
41,Sales,2021,Q2,419055,191879,216260,0.06,58,0.09,70134,8.4,-16,9.94,93.9,24942.84,41.7,73,0.66,0.57
100,Sales,2023,Q1,203088,60204,427766,0.38,24,0.01,55640,5.1,-48,39.28,82.1,47654.28,20.0,156,0.93,0.52
33,Operations,2023,Q3,639473,797962,409605,0.2,92,0.04,101671,9.2,-47,48.12,84.3,29210.37,45.5,355,0.71,0.92
68,Operations,2023,Q3,674901,763304,97897,0.47,82,0.03,54284,9.6,84,30.99,61.2,17888.22,26.8,101,0.87,0.75
33,Finance,2022,Q2,865372,878552,176919,0.41,77,0.06,100526,6.2,80,26.71,94.4,20932.73,34.8,248,0.76,0.91
14,HR,2023,Q3,264999,152903,114599,0.44,24,0.03,43423,9.2,30,29.05,75.4,32588.41,9.8,343,0.87,0.65
21,Finance,2023,Q4,362530,465874,351383,0.41,60,0.14,68577,8.3,60,26.53,99.0,20873.6,27.2,349,0.77,0.93
48,Marketing,2021,Q1,585369,873513,290786,0.17,57,0.02,98900,7.9,8,24.9,64.8,29225.6,5.7,394,0.92,0.92
20,Finance,2021,Q2,565944,830975,379006,0.4,81,0.13,107868,9.2,23,47.62,97.8,17337.2,22.6,431,0.88,0.69
8,IT,2023,Q4,392164,609274,258751,0.1,10,0.04,46066,6.4,78,26.59,85.4,20566.91,7.5,105,0.69,0.71
7,Marketing,2023,Q1,666966,624592,46509,0.44,16,0.19,97888,9.0,8,8.65,62.1,36757.75,45.4,243,0.75,0.68
67,Operations,2021,Q4,317767,370692,351561,0.44,62,0.19,48583,6.6,67,39.45,98.9,31307.83,35.3,94,0.64,0.52
17,Sales,2023,Q2,161394,410591,321381,0.15,40,0.05,78057,8.9,87,22.62,60.6,9206.91,40.6,485,0.92,0.84
33,Operations,2022,Q2,824305,614274,156486,0.42,27,0.13,62604,7.3,52,36.98,89.2,48793.21,26.0,434,0.62,0.64
48,HR,2022,Q4,739665,386239,335320,0.26,21,0.02,66564,5.6,80,31.08,95.6,7220.16,43.3,392,0.61,0.94
76,Marketing,2022,Q1,746004,141594,138633,0.19,57,0.19,101429,6.9,84,37.09,67.0,8732.28,44.3,288,0.77,0.95
59,Marketing,2023,Q3,287486,400425,352009,0.41,39,0.11,68941,6.2,-42,7.79,73.7,36562.37,21.1,421,0.81,0.86
86,IT,2021,Q3,680206,640439,127181,0.15,16,0.02,95511,5.5,48,6.52,82.4,36860.82,22.0,281,0.68,0.59
22,HR,2023,Q4,584497,864646,72059,0.06,12,0.08,77962,5.6,90,22.03,87.2,5852.1,27.9,369,0.8,0.54
30,Sales,2023,Q2,342556,875177,321294,0.14,72,0.02,78573,8.9,63,36.19,94.9,33923.93,6.9,288,0.91,0.91
38,Marketing,2021,Q1,477784,552939,360511,0.2,15,0.08,65692,9.4,11,15.07,90.4,6496.7,49.8,441,0.82,0.95
51,Marketing,2021,Q1,784815,223620,51091,0.44,24,0.14,98420,9.6,11,24.5,74.5,48234.65,21.2,476,0.76,0.68
54,IT,2021,Q2,466590,191753,214196,0.49,80,0.1,75763,9.3,-41,49.14,92.9,36326.42,26.2,185,0.65,0.68
8,Finance,2022,Q3,269807,188056,10903,0.18,52,0.08,85680,9.2,36,14.67,98.6,13396.01,39.0,334,0.66,0.7
27,Sales,2023,Q1,194702,208651,251024,0.34,90,0.03,46393,5.3,-40,43.16,69.1,12114.72,18.4,62,0.77,0.91
27,Operations,2021,Q4,205509,284347,326379,0.23,27,0.06,73488,9.0,11,42.15,63.0,30634.8,14.1,434,0.76,0.85
98,HR,2023,Q3,455752,760293,199637,0.49,31,0.03,61459,8.9,26,45.11,77.1,33508.34,10.7,78,0.78,0.56
21,Marketing,2022,Q4,214310,470615,327486,0.29,70,0.16,52554,5.7,53,46.18,95.3,42405.69,28.8,227,0.78,0.82
30,Marketing,2022,Q3,932234,736841,183795,0.47,70,0.04,77867,8.3,5,27.83,66.0,45649.45,5.2,342,0.72,0.5
97,Operations,2021,Q2,823380,50944,45572,0.1,62,0.12,118104,7.3,59,35.69,95.4,22664.0,36.9,306,0.84,0.86
28,Sales,2021,Q4,658910,668281,289754,0.49,35,0.08,85015,9.5,-2,32.85,99.7,42983.82,25.8,157,0.67,0.88
64,Finance,2023,Q4,209935,321258,306196,0.13,49,0.05,45057,8.5,-35,18.9,62.2,29407.1,28.9,118,0.9,0.91
97,Marketing,2021,Q2,360440,876278,108993,0.48,97,0.13,45305,9.8,22,17.59,79.8,26176.2,16.8,422,0.67,0.81
69,Sales,2023,Q4,217919,789026,359207,0.17,17,0.1,101276,5.5,65,20.37,73.2,36453.68,13.0,225,0.75,0.59
61,Operations,2021,Q3,796314,258920,440766,0.1,30,0.09,72740,5.2,42,14.83,75.7,9643.77,36.5,232,0.67,0.9
48,IT,2023,Q1,169519,306805,457249,0.25,52,0.12,64118,9.9,86,39.08,78.1,16942.39,14.5,291,0.82,0.95
19,Finance,2023,Q1,811475,344740,432227,0.38,30,0.1,46674,5.4,-18,48.41,89.6,41754.32,40.1,243,0.77,0.82
4,HR,2023,Q2,598204,678375,437980,0.19,12,0.07,82331,6.9,37,44.05,83.7,27683.55,14.2,416,0.73,0.64
35,Marketing,2023,Q3,356587,843339,107540,0.32,40,0.12,55316,8.2,-12,14.81,98.4,45861.95,32.6,368,0.77,0.59
64,Sales,2022,Q4,248112,305035,63533,0.28,36,0.14,56217,9.4,63,7.34,73.3,8991.67,34.0,71,0.75,0.62
49,IT,2023,Q4,144772,209186,165136,0.22,36,0.02,107541,6.3,26,39.07,81.7,19103.58,27.8,399,0.9,0.51
17,HR,2021,Q1,222431,861441,396133,0.31,82,0.1,54602,5.1,36,22.56,92.5,20999.75,49.9,60,0.64,0.51
44,Sales,2022,Q4,982522,396990,268897,0.16,66,0.02,53987,7.6,63,42.11,74.9,24022.41,21.9,334,0.88,0.65
92,Sales,2022,Q1,294904,886673,190653,0.37,42,0.05,89915,7.4,5,40.07,78.6,49406.9,44.7,411,0.83,0.96
30,HR,2023,Q2,258988,741085,130388,0.05,99,0.12,53543,6.5,87,33.14,87.4,18979.82,12.6,308,0.72,0.81
93,IT,2022,Q4,931303,855428,300846,0.47,53,0.17,67944,9.4,-10,16.49,94.4,28340.71,20.2,222,0.92,0.69
46,Operations,2023,Q3,614743,449263,488917,0.29,52,0.18,98241,8.7,53,9.68,76.6,29123.21,11.5,254,0.66,0.51
6,IT,2021,Q4,912804,340911,133482,0.37,40,0.02,49144,9.3,48,16.37,81.3,39685.91,32.2,297,0.71,0.99
99,Finance,2023,Q1,139080,328491,280775,0.38,74,0.09,78459,5.8,8,27.94,99.0,28304.1,33.7,308,0.73,0.73
37,Marketing,2022,Q2,206242,152063,264936,0.35,93,0.12,79827,8.5,71,49.08,61.7,32258.18,25.4,379,0.83,1.0
24,HR,2021,Q1,929154,598390,97388,0.21,85,0.04,70741,9.9,69,7.87,77.9,38899.76,37.4,319,0.93,0.86
93,Operations,2023,Q4,614080,578551,134798,0.08,26,0.16,110015,8.1,-10,14.0,85.4,9550.94,44.0,130,0.81,0.53
46,HR,2021,Q1,129048,420729,80043,0.35,24,0.15,109734,5.9,15,33.23,60.3,48356.25,39.9,370,0.9,0.93
53,HR,2021,Q1,709493,117438,469279,0.2,43,0.18,114627,10.0,11,18.7,83.9,43083.69,15.9,490,0.92,0.77
95,IT,2022,Q2,416855,146359,170053,0.19,89,0.01,109741,7.6,-11,43.63,62.2,22494.77,19.4,448,0.76,0.73
99,Marketing,2021,Q3,267403,473756,307908,0.43,13,0.05,109177,9.2,-11,11.27,94.3,37778.79,22.1,237,0.77,0.88
60,Finance,2022,Q4,356392,704539,242843,0.37,81,0.17,43543,5.7,51,48.34,92.3,39304.63,14.2,487,0.69,0.89
97,Sales,2021,Q2,120968,544087,269859,0.19,98,0.14,45591,8.3,-36,46.06,61.3,43261.09,21.3,422,0.81,0.9
63,Sales,2023,Q3,547185,518942,453729,0.19,88,0.18,96395,9.6,73,44.94,62.0,13474.26,15.7,435,0.64,0.88
85,HR,2021,Q1,334417,506985,139014,0.23,37,0.02,100434,7.7,80,12.79,90.1,36666.62,49.8,387,0.82,0.82
32,Marketing,2023,Q3,635580,746203,123076,0.23,82,0.12,69055,6.4,-27,19.83,74.8,6500.32,40.2,497,0.91,0.84
87,Operations,2023,Q1,876230,77690,109007,0.18,11,0.12,46116,5.6,-3,41.18,83.0,10201.06,43.7,280,0.87,0.93
33,IT,2021,Q1,441603,577282,207270,0.11,26,0.02,95485,6.5,-3,41.35,70.8,39923.01,46.5,77,0.83,0.85
67,Marketing,2023,Q2,873292,153533,297084,0.24,67,0.11,106297,6.8,-4,36.73,66.9,41585.14,34.9,399,0.89,0.55
18,Marketing,2021,Q1,936624,117546,379562,0.47,83,0.13,42407,8.5,54,25.16,71.8,31659.64,12.9,372,0.86,0.82
25,IT,2021,Q2,708481,450593,81792,0.35,18,0.05,71594,5.9,62,19.02,69.9,31175.87,39.1,52,0.79,0.58
95,HR,2023,Q3,693453,390716,431648,0.46,40,0.06,106421,5.5,-43,48.33,77.9,38728.01,5.7,286,0.78,0.51
54,Marketing,2023,Q3,954082,600755,18367,0.33,75,0.13,75411,6.9,-33,11.27,89.9,45773.82,10.1,230,0.64,0.61
58,Sales,2022,Q1,593197,820878,383908,0.19,97,0.1,116661,7.3,57,6.97,82.2,23950.18,6.3,459,0.75,0.58
67,IT,2023,Q2,725686,705408,244673,0.3,71,0.17,95444,8.1,33,5.41,84.4,10166.95,11.1,53,0.78,0.55
46,Operations,2022,Q1,846470,218050,428727,0.05,28,0.08,66238,8.5,14,39.88,78.8,42754.97,38.8,449,0.76,0.61
24,Finance,2023,Q2,984317,559082,280717,0.18,90,0.06,81703,9.4,58,7.55,73.0,20373.99,44.8,397,0.87,0.78
32,HR,2021,Q2,253329,563672,25582,0.24,83,0.2,75196,6.4,-5,29.24,65.7,11020.36,17.5,121,0.66,0.58
47,IT,2023,Q2,200588,884038,146450,0.31,64,0.18,117221,7.6,15,21.53,74.2,32657.74,10.4,231,0.88,0.64
86,Finance,2021,Q3,465500,647702,337440,0.34,37,0.02,52738,6.8,29,11.61,86.6,31013.78,17.3,153,0.86,0.92
23,Finance,2021,Q2,877110,754582,154572,0.26,59,0.16,55772,5.0,99,38.33,89.4,26341.08,34.1,321,0.92,0.94
66,Operations,2021,Q3,624186,622403,337985,0.25,74,0.03,105270,7.9,89,7.48,78.8,43690.88,20.8,336,0.73,0.67
27,Marketing,2022,Q2,969941,614935,31881,0.15,12,0.02,116169,9.1,96,19.33,85.8,17250.16,48.3,136,0.66,0.95
